,experiment_id,qualitative_outcome,disease_id,disease_name,organism_id,organism_name
442,454,Reduced,3,Crohn's Disease,61,Bacteroides vulgatus
443,455,Elevated,3,Crohn's Disease,41,Enterococcus
444,456,Elevated,3,Crohn's Disease,266,Lactobacillus fermentum
445,457,Elevated,3,Crohn's Disease,194,Clostridioides difficile
446,458,Elevated,3,Crohn's Disease,267,Shigella flexneri
447,459,Elevated,3,Crohn's Disease,268,Listeria
448,460,Reduced,3,Crohn's Disease,208,Ruminococcus albus
449,461,Reduced,3,Crohn's Disease,240,Bacteroides fragilis
450,462,Reduced,3,Crohn's Disease,6,Faecalibacterium prausnitzii
451,463,Elevated,3,Crohn's Disease,194,Clostridioides difficile
452,464,Elevated,3,Crohn's Disease,269,Enterococcus faecium
453,469,Reduced,30,Infective colitis,239,Blautia coccoides
454,470,Reduced,30,Infective colitis,188,Clostridium leptum
455,471,Reduced,30,Infective colitis,6,Faecalibacterium prausnitzii
456,472,Reduced,30,Infective colitis,33,Bifidobacterium
457,473,Reduced,3,Crohn's Disease,239,Blautia coccoides
458,474,Reduced,3,Crohn's Disease,188,Clostridium leptum
459,475,Reduced,3,Crohn's Disease,6,Faecalibacterium prausnitzii
460,476,Reduced,3,Crohn's Disease,33,Bifidobacterium
461,477,Reduced,4,Ulcerative Colitis,239,Blautia coccoides
462,478,Reduced,4,Ulcerative Colitis,188,Clostridium leptum
463,479,Reduced,4,Ulcerative Colitis,6,Faecalibacterium prausnitzii
464,480,Reduced,4,Ulcerative Colitis,43,Bifidobacterium
465,481,Elevated,4,Ulcerative Colitis,270,Fusobacterium varium
466,482,Elevated,4,Ulcerative Colitis,2,Desulfovibrio
467,483,Elevated,4,Ulcerative Colitis,2,Desulfovibrio
468,484,Elevated,3,Crohn's Disease,97,Capnocytophaga
469,485,Elevated,3,Crohn's Disease,244,Rothia
470,486,Elevated,3,Crohn's Disease,271,TM7
471,487,Reduced,5,Irritable Bowel Syndrome,239,Blautia coccoides
472,488,Reduced,5,Irritable Bowel Syndrome,38,Bifidobacterium catenulatum
473,489,Elevated,5,Irritable Bowel Syndrome,236,Dorea
474,490,Elevated,5,Irritable Bowel Syndrome,56,Haemophilus parainfluenzae
475,491,Elevated,5,Irritable Bowel Syndrome,35,Veillonella
476,492,Reduced,5,Irritable Bowel Syndrome,59,Eubacterium
477,493,Reduced,5,Irritable Bowel Syndrome,261,Anaerovorax
478,494,Reduced,5,Irritable Bowel Syndrome,61,Bacteroides vulgatus
479,495,Elevated,5,Irritable Bowel Syndrome,42,Enterobacter
480,496,Elevated,5,Irritable Bowel Syndrome,274,Oxalobacter
481,497,Elevated,5,Irritable Bowel Syndrome,275,Raoultella
482,498,Reduced,5,Irritable Bowel Syndrome,276,Dehalobacter
483,499,Reduced,5,Irritable Bowel Syndrome,277,Fusibacter
484,500,Reduced,5,Irritable Bowel Syndrome,278,Oxobacter
485,501,Elevated,5,Irritable Bowel Syndrome,272,Parasporobacterium
486,502,Reduced,5,Irritable Bowel Syndrome,33,Bifidobacterium
487,503,Reduced,5,Irritable Bowel Syndrome,52,Alistipes
488,504,Reduced,5,Irritable Bowel Syndrome,240,Bacteroides fragilis
489,505,Reduced,5,Irritable Bowel Syndrome,46,Bacteroides intestinalis
490,506,Reduced,5,Irritable Bowel Syndrome,279,Bacteroides ovatus
491,507,Reduced,5,Irritable Bowel Syndrome,280,Bacteroides plebeius
492,508,Reduced,5,Irritable Bowel Syndrome,10,Bacteroides stercoris
493,509,Reduced,5,Irritable Bowel Syndrome,139,Bacteriodes uniformis
494,510,Reduced,5,Irritable Bowel Syndrome,61,Bacteroides vulgatus
495,511,Reduced,5,Irritable Bowel Syndrome,130,Odoribacter
496,512,Reduced,5,Irritable Bowel Syndrome,53,Parabacteroides
497,513,Reduced,5,Irritable Bowel Syndrome,281,Prevotella oralis
498,514,Reduced,5,Irritable Bowel Syndrome,282,Prevotella ruminicola
499,515,Reduced,5,Irritable Bowel Syndrome,283,Prevotella tannerae
500,516,Reduced,5,Irritable Bowel Syndrome,284,Tannerella
501,517,Elevated,5,Irritable Bowel Syndrome,285,Aneurinibacillus
502,518,Elevated,5,Irritable Bowel Syndrome,31,Streptococcus intermedius
503,519,Elevated,5,Irritable Bowel Syndrome,188,Clostridium leptum
504,520,Elevated,5,Irritable Bowel Syndrome,144,Flavonifractor plautii
505,521,Elevated,5,Irritable Bowel Syndrome,286,Papillibacter
506,522,Elevated,5,Irritable Bowel Syndrome,80,Dialister
507,523,Elevated,5,Irritable Bowel Syndrome,262,Peptococcus
508,524,Elevated,5,Irritable Bowel Syndrome,261,Anaerovorax
509,525,Elevated,5,Irritable Bowel Syndrome,194,Clostridioides difficile
510,526,Elevated,5,Irritable Bowel Syndrome,214,Blautia
511,527,Elevated,5,Irritable Bowel Syndrome,287,Marvinbryantia
512,528,Elevated,5,Irritable Bowel Syndrome,199,Tyzzerella nexilis
513,529,Elevated,5,Irritable Bowel Syndrome,50,Clostridium symbiosum
514,530,Elevated,5,Irritable Bowel Syndrome,288,Coprococcus eutactus
515,531,Elevated,5,Irritable Bowel Syndrome,236,Dorea
516,532,Elevated,5,Irritable Bowel Syndrome,64,Lachnospira
517,533,Elevated,5,Irritable Bowel Syndrome,14,Roseburia
518,534,Elevated,5,Irritable Bowel Syndrome,20,Ruminococcus gnavus
519,535,Elevated,5,Irritable Bowel Syndrome,210,Ruminococcus lactaris
520,536,Elevated,22,Colorectal cancer,14,Roseburia
521,537,Reduced,22,Colorectal cancer,289,Microbacterium
522,538,Reduced,22,Colorectal cancer,290,Anoxybacillus
523,539,Elevated,22,Colorectal cancer,77,Fusobacterium
524,540,Elevated,22,Colorectal cancer,77,Fusobacterium
525,541,Elevated,22,Colorectal cancer,291,Campylobacter
526,542,Reduced,22,Colorectal cancer,62,Streptococcus
527,543,Reduced,22,Colorectal cancer,292,Bacteroides finegoldii
528,544,Reduced,22,Colorectal cancer,46,Bacteroides intestinalis
529,545,Reduced,22,Colorectal cancer,18,Prevotella copri
530,546,Reduced,22,Colorectal cancer,294,Ruminococcus obeum
531,547,Reduced,22,Colorectal cancer,295,Dorea formicigenerans
532,548,Reduced,22,Colorectal cancer,296,Lachnobacterium bovis
533,549,Reduced,22,Colorectal cancer,13,Lachnospira pectinoschiza
534,550,Reduced,22,Colorectal cancer,297,Pseudobutyrivibrio ruminis
535,551,Reduced,22,Colorectal cancer,298,Bacteroides capillosus
536,552,Reduced,22,Colorectal cancer,208,Ruminococcus albus
537,553,Reduced,22,Colorectal cancer,21,Dialister invisus
538,554,Reduced,22,Colorectal cancer,299,Dialister pneumosintes
539,555,Reduced,22,Colorectal cancer,300,Megamonas hypermegale
540,556,Elevated,22,Colorectal cancer,301,Acidaminobacter
541,557,Elevated,22,Colorectal cancer,217,Phascolarctobacterium
542,558,Elevated,22,Colorectal cancer,302,Citrobacter farmeri
543,559,Elevated,22,Colorectal cancer,45,Akkermansia muciniphila
544,560,Elevated,22,Colorectal cancer,305,Fusobacterium nucleatum
545,561,Elevated,22,Colorectal cancer,194,Clostridioides difficile
546,562,Reduced,22,Colorectal cancer,8,Eubacterium rectale
547,563,Reduced,22,Colorectal cancer,6,Faecalibacterium prausnitzii
548,564,Elevated,22,Colorectal cancer,225,Enterococcus faecalis
549,575,Elevated,22,Colorectal cancer,264,Lactococcus
550,576,Elevated,22,Colorectal cancer,77,Fusobacterium
551,577,Elevated,22,Colorectal cancer,63,Escherichia
552,578,Elevated,22,Colorectal cancer,79,Peptostreptococcus
553,579,Reduced,22,Colorectal cancer,306,Epilithonimonas
554,580,Reduced,22,Colorectal cancer,307,Flavobacterium
555,581,Reduced,22,Colorectal cancer,308,Pedobacter
556,582,Reduced,22,Colorectal cancer,114,Sphingobacterium
557,583,Reduced,22,Colorectal cancer,310,Caulobacter
558,584,Reduced,22,Colorectal cancer,311,Brevundimonas
559,585,Reduced,22,Colorectal cancer,312,Sphingomonas
560,586,Reduced,22,Colorectal cancer,313,Acidovorax
561,587,Reduced,22,Colorectal cancer,314,Janthinobacterium
562,588,Reduced,22,Colorectal cancer,315,Buttiauxella
563,589,Reduced,22,Colorectal cancer,316,Rahnella
564,590,Reduced,22,Colorectal cancer,317,Acinetobacter
565,591,Reduced,22,Colorectal cancer,318,Psychrobacter
566,592,Reduced,22,Colorectal cancer,319,Pseudomonas
567,593,Reduced,22,Colorectal cancer,320,Stenotrophomonas
568,594,Reduced,22,Colorectal cancer,101,Propionibacterium
569,595,Elevated,22,Colorectal cancer,264,Lactococcus
570,596,Elevated,22,Colorectal cancer,36,Bacteroides
571,597,Elevated,22,Colorectal cancer,77,Fusobacterium
572,598,Elevated,22,Colorectal cancer,44,Prevotella
573,599,Elevated,22,Colorectal cancer,62,Streptococcus
574,600,Reduced,22,Colorectal cancer,319,Pseudomonas
575,601,Reduced,22,Colorectal cancer,239,Blautia coccoides
576,602,Reduced,22,Colorectal cancer,188,Clostridium leptum
577,603,Reduced,22,Colorectal cancer,240,Bacteroides fragilis
578,604,Reduced,22,Colorectal cancer,43,Bifidobacterium
579,605,Reduced,22,Colorectal cancer,321,Atopobium
580,606,Reduced,22,Colorectal cancer,232,Enterobacteriaceae
581,607,Reduced,22,Colorectal cancer,93,Staphylococcus
582,608,Elevated,22,Colorectal cancer,98,Helicobacter
583,609,Elevated,22,Colorectal cancer,322,Aquabacterium
584,610,Elevated,22,Colorectal cancer,264,Lactococcus
585,611,Elevated,22,Colorectal cancer,313,Acidovorax
586,612,Elevated,22,Colorectal cancer,1,Lactobacillus
587,613,Elevated,22,Colorectal cancer,323,Cloacibacterium
588,614,Elevated,22,Colorectal cancer,319,Pseudomonas
589,615,Reduced,22,Colorectal cancer,62,Streptococcus
590,616,Reduced,22,Colorectal cancer,236,Dorea
591,617,Elevated,22,Colorectal cancer,134,Turicibacter
592,618,Elevated,22,Colorectal cancer,320,Stenotrophomonas
593,619,Elevated,22,Colorectal cancer,67,Akkermansia
594,620,Elevated,22,Colorectal cancer,287,Marvinbryantia
595,621,Elevated,22,Colorectal cancer,317,Acinetobacter
596,622,Reduced,22,Colorectal cancer,324,Ochrobactrum
597,623,Reduced,22,Colorectal cancer,325,Paraprevotella
598,624,Reduced,22,Colorectal cancer,217,Phascolarctobacterium
599,625,Reduced,22,Colorectal cancer,53,Parabacteroides
600,626,Reduced,22,Colorectal cancer,219,Ruminococcaceae
601,627,Reduced,22,Colorectal cancer,65,Faecalibacterium
602,628,Reduced,22,Colorectal cancer,125,Bacillus
603,629,Reduced,22,Colorectal cancer,87,Methylobacterium
604,630,Reduced,22,Colorectal cancer,326,Acidocella
605,631,Elevated,22,Colorectal cancer,77,Fusobacterium
606,632,Elevated,22,Colorectal cancer,79,Peptostreptococcus
607,633,Elevated,22,Colorectal cancer,249,Gemella
608,634,Elevated,22,Colorectal cancer,327,Mogibacterium
609,635,Elevated,22,Colorectal cancer,330,Klebsiella
610,636,Reduced,22,Colorectal cancer,328,Anaerostipes
611,637,Reduced,22,Colorectal cancer,65,Faecalibacterium
612,638,Reduced,22,Colorectal cancer,214,Blautia
613,639,Reduced,22,Colorectal cancer,64,Lachnospira
614,640,Reduced,22,Colorectal cancer,43,Bifidobacterium
615,641,Elevated,22,Colorectal cancer,79,Peptostreptococcus
616,642,Elevated,22,Colorectal cancer,329,Porphyromonas
617,643,Elevated,22,Colorectal cancer,327,Mogibacterium
618,644,Elevated,22,Colorectal cancer,331,Anaerococcus
619,645,Elevated,22,Colorectal cancer,332,Slackia
620,646,Elevated,22,Colorectal cancer,124,Anaerotruncus
621,647,Elevated,22,Colorectal cancer,185,Collinsella
622,648,Elevated,22,Colorectal cancer,2,Desulfovibrio
623,649,Elevated,22,Colorectal cancer,59,Eubacterium
624,650,Elevated,22,Colorectal cancer,325,Paraprevotella
625,651,Reduced,34,Atherosclerosis,14,Roseburia
626,652,Reduced,34,Atherosclerosis,59,Eubacterium
627,653,Elevated,34,Atherosclerosis,185,Collinsella
628,654,Elevated,34,Atherosclerosis,333,Anaeroglobus
629,655,Elevated,7,Type 2 Diabetes,334,Lactobacillus gasseri
630,656,Elevated,7,Type 2 Diabetes,335,Lactobacillus salivarius
631,657,Elevated,7,Type 2 Diabetes,28,Streptococcus mutans
632,658,Elevated,7,Type 2 Diabetes,192,Clostridium clostridioforme
633,659,Reduced,7,Type 2 Diabetes,336,Desulfurispirillum indicum
634,660,Reduced,7,Type 2 Diabetes,337,Clostridium beijerinckii
635,661,Reduced,7,Type 2 Diabetes,338,Clostridium botulinum
636,662,Reduced,7,Type 2 Diabetes,339,Pyramidobacter piscolens
637,663,Reduced,7,Type 2 Diabetes,340,Clostridium thermocellum
638,664,Elevated,32,Aggressive periodontitis,303,Eubacterium yurii
639,665,Reduced,32,Aggressive periodontitis,291,Campylobacter
640,666,Reduced,32,Aggressive periodontitis,246,Leptotrichia
641,667,Reduced,7,Type 2 Diabetes,239,Blautia coccoides
642,668,Reduced,7,Type 2 Diabetes,321,Atopobium
643,669,Elevated,32,Aggressive periodontitis,343,Eubacterium nodatum
644,670,Reduced,7,Type 2 Diabetes,44,Prevotella
645,671,Elevated,7,Type 2 Diabetes,1,Lactobacillus
646,672,Elevated,7,Type 2 Diabetes,341,Lactobacillus reuteri
647,673,Elevated,7,Type 2 Diabetes,342,Lactobacillus plantarum
648,674,Reduced,32,Aggressive periodontitis,344,Actinomyces viscosus
649,675,Reduced,32,Aggressive periodontitis,345,Campylobacter concisus
650,677,Reduced,32,Aggressive periodontitis,51,Escherichia coli
651,678,Reduced,32,Aggressive periodontitis,346,Veillonella parvula
652,679,Reduced,32,Aggressive periodontitis,347,Filifactor alocis
653,680,Reduced,32,Aggressive periodontitis,305,Fusobacterium nucleatum
654,681,Elevated,32,Aggressive periodontitis,226,Streptococcus sanguinis
655,682,Reduced,35,Type 1 Diabetes,240,Bacteroides fragilis
656,683,Elevated,35,Type 1 Diabetes,163,Bacteroides thetaiotaomicron
657,684,Reduced,35,Type 1 Diabetes,61,Bacteroides vulgatus
658,685,Reduced,35,Type 1 Diabetes,179,Eubacterium eligens
659,686,Reduced,35,Type 1 Diabetes,8,Eubacterium rectale
660,687,Reduced,35,Type 1 Diabetes,6,Faecalibacterium prausnitzii
661,688,Elevated,35,Type 1 Diabetes,279,Bacteroides ovatus
662,689,Elevated,35,Type 1 Diabetes,139,Bacteriodes uniformis
663,690,Reduced,35,Type 1 Diabetes,44,Prevotella
664,692,Reduced,35,Type 1 Diabetes,239,Blautia coccoides
665,693,Reduced,35,Type 1 Diabetes,33,Bifidobacterium
666,694,Reduced,35,Type 1 Diabetes,1,Lactobacillus
667,695,Elevated,35,Type 1 Diabetes,9,Clostridium
668,696,Elevated,35,Type 1 Diabetes,35,Veillonella
669,697,Elevated,35,Type 1 Diabetes,36,Bacteroides
670,699,Reduced,8,Obesity,348,Bacteroidetes
671,700,Elevated,8,Obesity,222,Actinobacteria
672,702,Reduced,31,Esophageal cancer,305,Fusobacterium nucleatum
673,703,Elevated,33,Acute skin abscess,26,Staphylococcus aureus
674,704,Reduced,8,Obesity,188,Clostridium leptum
675,705,Reduced,8,Obesity,209,Ruminococcus flavefaciens
676,706,Reduced,8,Obesity,33,Bifidobacterium
677,707,Reduced,8,Obesity,223,Methanobrevibacter
678,708,Elevated,8,Obesity,61,Bacteroides vulgatus
679,709,Elevated,8,Obesity,9,Clostridium
680,710,Elevated,8,Obesity,349,Bifidobacterium infantis
681,711,Elevated,8,Obesity,240,Bacteroides fragilis
682,712,Elevated,8,Obesity,1,Lactobacillus
683,713,Reduced,8,Obesity,33,Bifidobacterium
684,715,Reduced,8,Obesity,33,Bifidobacterium
685,716,Elevated,8,Obesity,26,Staphylococcus aureus
686,717,Elevated,8,Obesity,350,Selenomonas noxia
687,718,Elevated,8,Obesity,346,Veillonella parvula
688,719,Elevated,8,Obesity,32,Streptococcus mitis
689,720,Elevated,8,Obesity,27,Streptococcus anginosus
690,721,Elevated,8,Obesity,351,Streptococcus oralis
691,722,Elevated,8,Obesity,352,Streptococcus gordonii
692,723,Elevated,8,Obesity,31,Streptococcus intermedius
693,724,Elevated,8,Obesity,226,Streptococcus sanguinis
694,725,Elevated,8,Obesity,353,Peptostreptococcus micros
695,726,Elevated,8,Obesity,354,Streptococcus constellatus
696,727,Elevated,8,Obesity,24,Prevotella melaninogenica
697,728,Elevated,8,Obesity,355,Prevotella intermedia
698,729,Elevated,8,Obesity,356,Prevotella nigrescens
699,730,Elevated,8,Obesity,357,Capnocytophaga ochracea
700,731,Elevated,8,Obesity,304,Porphyromonas gingivalis
701,732,Elevated,8,Obesity,358,Capnocytophaga sputigena
702,733,Elevated,8,Obesity,359,Tanerella forsythia
703,734,Elevated,8,Obesity,360,Capnocytophaga gingivalis
704,735,Elevated,8,Obesity,361,Neisseria mucosa
705,736,Elevated,8,Obesity,362,Aggregatibacter actinomycetemcomitans
706,737,Elevated,8,Obesity,363,Campylobacter rectus
707,738,Reduced,8,Obesity,364,Eikenella corrodens
708,739,Elevated,8,Obesity,365,Fusobacterium periodonticum
709,740,Elevated,8,Obesity,305,Fusobacterium nucleatum
710,741,Elevated,8,Obesity,366,Treponema socranskii
711,742,Elevated,8,Obesity,367,Treponema denticola
712,743,Elevated,37,Necrotizing enterocolitis,368,Gammaproteobacteria
713,744,Elevated,37,Necrotizing enterocolitis,191,Clostridium butyricum
714,745,Reduced,37,Necrotizing enterocolitis,369,Staphylococcus epidermidis
715,746,Elevated,37,Necrotizing enterocolitis,191,Clostridium butyricum
716,747,Elevated,37,Necrotizing enterocolitis,201,Clostridium perfringens
717,748,Elevated,36,Caries,62,Streptococcus
718,749,Elevated,36,Caries,35,Veillonella
719,750,Reduced,36,Caries,246,Leptotrichia
720,751,Reduced,36,Caries,89,Selenomonas
721,752,Reduced,36,Caries,97,Capnocytophaga
722,753,Reduced,36,Caries,329,Porphyromonas
723,754,Reduced,38,Atopy,6,Faecalibacterium prausnitzii
724,755,Reduced,38,Atopy,45,Akkermansia muciniphila
725,756,Reduced,38,Atopy,370,Clostridium cluster IV
726,757,Elevated,40,Familial adenomatous polyposis,6,Faecalibacterium prausnitzii
727,758,Elevated,40,Familial adenomatous polyposis,61,Bacteroides vulgatus
728,759,Reduced,9,Pouchitis,65,Faecalibacterium
729,760,Reduced,9,Pouchitis,55,Lachnospiraceae
730,761,Reduced,9,Pouchitis,219,Ruminococcaceae
731,762,Elevated,9,Pouchitis,232,Enterobacteriaceae
732,764,Reduced,36,Caries,374,Mitis group streptococci
733,765,Reduced,36,Caries,44,Prevotella
734,766,Reduced,36,Caries,226,Streptococcus sanguinis
735,767,Reduced,36,Caries,32,Streptococcus mitis
736,768,Reduced,36,Caries,351,Streptococcus oralis
737,769,Reduced,36,Caries,97,Capnocytophaga
738,770,Reduced,36,Caries,371,Burkholderia
739,771,Reduced,36,Caries,44,Prevotella
740,772,Reduced,36,Caries,226,Streptococcus sanguinis
741,773,Reduced,36,Caries,32,Streptococcus mitis
742,774,Reduced,36,Caries,351,Streptococcus oralis
743,775,Elevated,41,Allergy,22,Bifidobacterium adolescentis
744,776,Reduced,41,Allergy,375,Bifidobacterium bifidum
745,777,Reduced,39,"Celiac Disease, Coaliac disease",33,Bifidobacterium
746,778,Reduced,39,"Celiac Disease, Coaliac disease",169,Hathewaya histolytica
747,779,Reduced,39,"Celiac Disease, Coaliac disease",146,Clostridium lituseburense
748,780,Reduced,39,"Celiac Disease, Coaliac disease",93,Staphylococcus
749,781,Elevated,39,"Celiac Disease, Coaliac disease",376,Bacteroides-Prevotella group
750,782,Reduced,39,"Celiac Disease, Coaliac disease",6,Faecalibacterium prausnitzii
751,783,Elevated,42,Ankylosing spondylitis,55,Lachnospiraceae
752,784,Elevated,42,Ankylosing spondylitis,219,Ruminococcaceae
753,785,Elevated,42,Ankylosing spondylitis,377,Rikenellaceae
754,786,Elevated,42,Ankylosing spondylitis,256,Porphyromonadaceae
755,787,Elevated,42,Ankylosing spondylitis,220,Bacteroidaceae
756,788,Reduced,42,Ankylosing spondylitis,171,Veillonellaceae
757,789,Reduced,42,Ankylosing spondylitis,235,Prevotellaceae
758,790,Elevated,8,Obesity,6,Faecalibacterium prausnitzii
759,791,Reduced,43,Atopic eczema,288,Coprococcus eutactus
760,792,Elevated,44,HIV infection,378,Brachyspira
761,793,Elevated,44,HIV infection,291,Campylobacter
762,794,Elevated,44,HIV infection,263,Catenibacterium
763,795,Elevated,44,HIV infection,63,Escherichia
764,796,Elevated,44,HIV infection,232,Enterobacteriaceae
765,797,Elevated,44,HIV infection,260,Fusobacteriaceae
766,798,Elevated,44,HIV infection,327,Mogibacterium
767,799,Elevated,44,HIV infection,44,Prevotella
768,800,Elevated,44,HIV infection,238,Ralstonia
769,801,Reduced,44,HIV infection,67,Akkermansia
770,802,Reduced,44,HIV infection,36,Bacteroides
771,803,Reduced,44,HIV infection,214,Blautia
772,804,Reduced,44,HIV infection,128,Coprococcus
773,805,Reduced,44,HIV infection,80,Dialister
774,806,Reduced,44,HIV infection,236,Dorea
775,807,Reduced,44,HIV infection,65,Faecalibacterium
776,808,Reduced,44,HIV infection,64,Lachnospira
777,809,Reduced,44,HIV infection,14,Roseburia
778,810,Reduced,44,HIV infection,132,Ruminococcus
779,811,Reduced,44,HIV infection,130,Odoribacter
780,812,Reduced,44,HIV infection,237,Oscillospira
781,813,Reduced,44,HIV infection,379,Barnesiellaceae
782,814,Reduced,44,HIV infection,380,Peptostreptococcaceae
783,815,Reduced,44,HIV infection,377,Rikenellaceae
